Filename, RCornea, LCornea, RUpEyelid, LUpEyelid, RLowEyelid, LLowEyelid
insightEBR_frame_2026,2996,3054,0,8138,0,2591
insightEBR_frame_2027,3045,2999,0,13574,0,2676
insightEBR_frame_2028,2919,3691,0,11307,0,2917
insightEBR_frame_2029,0,3249,0,10374,0,3247
insightEBR_frame_2030,0,0,0,7092,0,0
insightEBR_frame_2031,0,0,0,0,0,2589
insightEBR_frame_2032,0,382,0,13213,0,1330
insightEBR_frame_2033,0,362,0,12022,0,2659
insightEBR_frame_2034,0,610,0,10488,0,1626
insightEBR_frame_2035,0,1753,0,11177,0,1836
insightEBR_frame_2036,0,2178,0,14477,0,2842
insightEBR_frame_2037,2130,2419,14912,15581,0,3974
insightEBR_frame_2038,2384,2524,14382,14951,0,3535
insightEBR_frame_2039,2421,2847,14586,13941,0,3935
insightEBR_frame_2040,2521,2088,0,13169,0,4788
insightEBR_frame_2041,0,2308,0,16337,0,3560
insightEBR_frame_2042,0,2956,0,14834,0,3366
insightEBR_frame_2043,0,3564,0,13325,0,3835
insightEBR_frame_2044,1451,3410,0,13668,0,2481
insightEBR_frame_2045,3045,3231,15207,14117,0,2586
insightEBR_frame_2046,2645,3250,14060,14858,0,4275
insightEBR_frame_2047,2202,3228,13277,14785,6723,0
insightEBR_frame_2048,0,3465,0,11921,0,0
insightEBR_frame_2049,0,3058,0,13426,0,3110
insightEBR_frame_2050,0,3175,13202,14824,0,2846
insightEBR_frame_2051,0,3045,0,13032,0,3150
insightEBR_frame_2052,0,2556,14408,15617,8933,2883
insightEBR_frame_2053,0,2966,0,13937,0,2570
insightEBR_frame_2054,0,3598,0,15820,0,0
insightEBR_frame_2055,0,3397,0,13953,0,3008
insightEBR_frame_2056,3549,3708,13147,14102,2628,0
insightEBR_frame_2057,0,3486,13674,14360,0,3069
insightEBR_frame_2058,0,3420,15171,15249,0,3836
insightEBR_frame_2059,0,3510,10531,11278,0,2942
insightEBR_frame_2060,0,3487,0,13993,0,3102
insightEBR_frame_2061,0,3423,0,13705,0,2783
insightEBR_frame_2062,0,2939,0,14820,0,2841
insightEBR_frame_2063,0,0,0,17122,0,2535
insightEBR_frame_2064,0,0,12267,18922,3202,0
insightEBR_frame_2065,0,0,16887,19631,2988,0
insightEBR_frame_2066,0,0,0,20551,4525,4694
insightEBR_frame_2067,0,0,15202,18289,3610,0
insightEBR_frame_2068,0,0,16702,19000,4459,0
insightEBR_frame_2069,0,714,0,19317,0,4662
insightEBR_frame_2070,0,0,0,16324,0,3563
insightEBR_frame_2071,0,1859,0,14476,0,2009
insightEBR_frame_2072,3510,3655,0,14636,0,4128
insightEBR_frame_2073,0,2832,0,13436,0,3496
insightEBR_frame_2074,0,2983,17910,12830,0,3859
insightEBR_frame_2075,0,3087,18620,14277,3339,3416
insightEBR_frame_2076,0,3336,20022,13659,4301,3055
insightEBR_frame_2077,0,3344,21242,14085,0,3961
insightEBR_frame_2078,0,3339,18028,15053,3524,4250
insightEBR_frame_2079,0,3216,17637,14142,4285,4159
insightEBR_frame_2080,0,3307,17283,14115,3513,4158
insightEBR_frame_2081,0,3186,18432,14530,3943,2109
insightEBR_frame_2082,0,2996,9533,13876,3625,4195
insightEBR_frame_2083,0,3060,5018,14371,3279,4398
insightEBR_frame_2084,0,3221,16436,14557,4205,4100
insightEBR_frame_2085,0,3186,4979,14010,4091,3306
insightEBR_frame_2086,0,3112,19829,13816,4061,2741
insightEBR_frame_2087,1450,3074,18876,13445,5395,2315
insightEBR_frame_2088,2804,0,13821,13230,5203,3360
insightEBR_frame_2089,2960,0,13623,13934,4890,2735
insightEBR_frame_2090,2720,2770,0,13173,0,2502
insightEBR_frame_2091,0,1303,0,13682,0,2605
insightEBR_frame_2092,2850,0,0,14377,0,3030
insightEBR_frame_2093,1197,0,12023,14575,2397,0
insightEBR_frame_2094,2856,0,11943,13318,0,2189
insightEBR_frame_2095,2975,3038,13351,14376,0,2128
insightEBR_frame_2096,0,3064,19717,14088,0,1999
insightEBR_frame_2097,3221,0,11590,13951,2735,2569
insightEBR_frame_2098,0,2973,21414,23916,0,2433
insightEBR_frame_2099,0,2914,0,12962,0,2979
insightEBR_frame_2100,1863,0,0,15592,2571,0
insightEBR_frame_2101,0,0,0,12281,0,3502
insightEBR_frame_2102,0,0,0,13526,0,4602
insightEBR_frame_2103,0,0,0,13238,0,4705
insightEBR_frame_2104,0,0,12261,0,3531,0
insightEBR_frame_2105,0,0,10004,11272,0,3632
insightEBR_frame_2106,1364,0,10597,0,0,0
insightEBR_frame_2107,0,2066,0,13958,0,3322
insightEBR_frame_2108,2318,0,12910,13767,2704,0
insightEBR_frame_2109,2412,0,12817,14371,3200,0
insightEBR_frame_2110,2599,0,12904,13957,3408,0
insightEBR_frame_2111,2768,0,10745,0,3199,0
insightEBR_frame_2112,2655,0,10648,12574,0,3467
insightEBR_frame_2113,2376,0,10139,0,0,3171
insightEBR_frame_2114,2779,0,10198,11893,0,3488
insightEBR_frame_2115,0,2835,0,12242,0,4582
insightEBR_frame_2116,0,2944,0,12913,5291,3349
insightEBR_frame_2117,0,2887,18657,14476,0,3056
insightEBR_frame_2118,0,3149,0,15436,0,3739
insightEBR_frame_2119,0,3041,18203,14523,0,3272
insightEBR_frame_2120,0,3071,0,14767,0,2889
insightEBR_frame_2121,0,3252,0,15047,0,2733
insightEBR_frame_2122,0,3236,0,15295,0,3997
insightEBR_frame_2123,0,3062,0,14624,0,3813
insightEBR_frame_2124,0,2741,0,14366,0,3672
insightEBR_frame_2125,0,2876,0,14619,0,3843
insightEBR_frame_2126,0,2872,0,14604,0,4212
insightEBR_frame_2127,0,2842,0,15018,0,3730
insightEBR_frame_2128,3526,0,14757,15462,2462,0
insightEBR_frame_2129,3568,0,19567,15948,3412,0
insightEBR_frame_2130,0,3221,0,15780,0,3052
insightEBR_frame_2131,0,2851,18759,15225,0,2912
insightEBR_frame_2132,0,2712,18346,14596,0,4419
insightEBR_frame_2133,0,2862,20098,13994,0,4218
insightEBR_frame_2134,0,3005,18937,14670,0,4892
insightEBR_frame_2135,0,2970,20516,15451,4623,5345
insightEBR_frame_2136,0,2822,21680,15785,4889,5372
insightEBR_frame_2137,0,2606,0,15959,0,4527
insightEBR_frame_2138,0,2732,0,15899,5672,4300
insightEBR_frame_2139,0,2661,20979,16460,6187,4505
insightEBR_frame_2140,0,2844,0,15412,0,2094
insightEBR_frame_2141,0,2751,20114,14203,0,4136
insightEBR_frame_2142,0,3140,21102,15844,0,4080
insightEBR_frame_2143,0,3086,20259,14165,0,4229
insightEBR_frame_2144,2904,3054,19357,14042,4278,4606
insightEBR_frame_2145,0,2737,19222,15355,0,4957
insightEBR_frame_2146,0,3300,17706,17792,0,4532
insightEBR_frame_2147,0,4147,0,16012,0,5323
insightEBR_frame_2148,0,3206,0,17175,6308,5340
insightEBR_frame_2149,0,3190,0,20057,6121,5948
insightEBR_frame_2150,0,2951,0,15494,0,3649
insightEBR_frame_2151,0,2619,18630,13051,0,3584
insightEBR_frame_2152,1557,0,15236,0,0,4200
insightEBR_frame_2153,0,0,0,13526,0,4330
insightEBR_frame_2154,0,0,0,10745,0,4808
insightEBR_frame_2155,0,0,0,14038,0,4217
insightEBR_frame_2156,0,0,11944,10929,0,0
insightEBR_frame_2157,0,0,0,9398,0,2399
insightEBR_frame_2158,0,2032,0,17082,0,3596
insightEBR_frame_2159,0,2213,0,16336,0,4311
insightEBR_frame_2160,0,2375,16906,16670,0,4413
insightEBR_frame_2161,0,1914,0,11589,0,4403
insightEBR_frame_2162,0,2510,16401,12864,7845,4846
insightEBR_frame_2163,0,2670,17960,13118,9458,3628
insightEBR_frame_2164,0,2710,0,13680,0,4238
insightEBR_frame_2165,0,2914,0,11823,0,3778
insightEBR_frame_2166,0,2914,0,12822,7430,4214
insightEBR_frame_2167,0,3002,0,15170,0,3875
insightEBR_frame_2168,0,2857,0,13119,0,3752
insightEBR_frame_2169,0,2932,0,12907,0,3849
insightEBR_frame_2170,0,2804,0,13304,0,4291
insightEBR_frame_2171,0,2743,0,13998,0,3708
insightEBR_frame_2172,0,3006,0,14251,0,3215
insightEBR_frame_2173,0,2982,0,14229,0,3300
insightEBR_frame_2174,0,3198,0,14495,0,3719
insightEBR_frame_2175,0,3202,0,14546,0,3533
insightEBR_frame_2176,0,2902,0,13458,0,2954
insightEBR_frame_2177,0,2929,0,13282,0,2609
insightEBR_frame_2178,0,2962,0,13559,0,3120
insightEBR_frame_2179,0,2995,0,14865,0,3142
insightEBR_frame_2180,0,2987,0,13069,0,2704
insightEBR_frame_2181,0,2966,0,13002,0,2319
insightEBR_frame_2182,0,3054,0,13079,0,2211
insightEBR_frame_2183,0,3007,0,13501,0,2363
insightEBR_frame_2184,0,3090,0,12917,0,2452
insightEBR_frame_2185,0,3118,0,13567,0,2758
insightEBR_frame_2186,0,3076,0,13684,0,3119
insightEBR_frame_2187,0,2632,0,13647,0,2800
insightEBR_frame_2188,0,2786,0,13088,0,2639
insightEBR_frame_2189,2747,0,12292,12558,2814,2570
insightEBR_frame_2190,2614,0,11763,12127,0,2585
insightEBR_frame_2191,2733,0,13081,13504,2980,0
insightEBR_frame_2192,3106,0,0,13420,3225,0
insightEBR_frame_2193,3216,0,13197,13287,3380,0
insightEBR_frame_2194,2696,2890,0,13242,0,3601
insightEBR_frame_2195,2349,0,0,13599,3716,0
insightEBR_frame_2196,3050,0,13721,14280,3667,0
insightEBR_frame_2197,3143,0,13863,0,3241,0
insightEBR_frame_2198,3238,0,13203,14021,3176,0
insightEBR_frame_2199,3400,0,13457,0,3385,0
insightEBR_frame_2200,3632,0,13276,0,2776,0
insightEBR_frame_2201,3574,0,13145,0,2794,0
insightEBR_frame_2202,3444,0,13955,0,3397,0
insightEBR_frame_2203,3369,0,12820,0,3637,0
insightEBR_frame_2204,3326,0,13018,0,3481,0
insightEBR_frame_2205,3294,0,13960,0,3586,0
insightEBR_frame_2206,3308,0,13935,0,2947,0
insightEBR_frame_2207,3424,0,14127,0,3406,0
insightEBR_frame_2208,3341,0,14285,0,3533,0
insightEBR_frame_2209,3322,0,13961,0,3662,0
insightEBR_frame_2210,3415,0,13416,0,3153,0
insightEBR_frame_2211,3429,0,13553,0,3440,0
insightEBR_frame_2212,3417,0,13250,0,3352,0
insightEBR_frame_2213,3346,0,13484,0,3316,0
insightEBR_frame_2214,3264,0,13175,0,3160,0
insightEBR_frame_2215,3266,0,13099,0,2996,0
insightEBR_frame_2216,3152,0,12930,13282,3144,0
insightEBR_frame_2217,2933,0,11918,12827,2604,0
insightEBR_frame_2218,2308,0,10307,0,2654,0
insightEBR_frame_2219,0,0,0,9715,0,2832
insightEBR_frame_2220,0,0,0,9890,0,2872
insightEBR_frame_2221,490,0,9115,0,2631,0
insightEBR_frame_2222,0,1384,0,13801,0,2129
insightEBR_frame_2223,0,1450,12500,13555,0,2384
insightEBR_frame_2224,2131,2150,12120,13574,0,2424
insightEBR_frame_2225,2530,0,12122,12731,2091,0
insightEBR_frame_2226,2443,0,12810,13478,2284,0
insightEBR_frame_2227,2647,0,13327,14280,2197,0
insightEBR_frame_2228,2354,0,0,13675,1941,0
insightEBR_frame_2229,2370,0,12993,13899,2231,0
insightEBR_frame_2230,2476,0,0,14191,0,2010
insightEBR_frame_2231,2607,0,13196,14470,0,0
insightEBR_frame_2232,2380,0,13204,14272,0,0
insightEBR_frame_2233,2420,0,13206,13759,2694,0
insightEBR_frame_2234,2593,0,13633,14199,0,2246
insightEBR_frame_2235,0,2640,0,13406,0,2432
insightEBR_frame_2236,2750,0,12906,13242,0,2311
insightEBR_frame_2237,2688,0,0,13849,0,2416
insightEBR_frame_2238,0,2809,0,13865,0,2353
insightEBR_frame_2239,0,2721,0,13903,0,2366
insightEBR_frame_2240,0,2899,0,14036,0,2591
insightEBR_frame_2241,0,2761,0,13840,0,2187
insightEBR_frame_2242,0,2731,0,14526,0,2451
insightEBR_frame_2243,0,2794,0,14081,0,1892
insightEBR_frame_2244,0,2754,0,14058,0,2030
insightEBR_frame_2245,0,2786,0,14044,0,2078
insightEBR_frame_2246,0,2814,0,14662,0,1970
insightEBR_frame_2247,0,2651,0,14593,0,2379
insightEBR_frame_2248,0,2557,0,14861,0,2899
insightEBR_frame_2249,0,2949,0,14967,0,2827
insightEBR_frame_2250,0,2971,0,14302,0,2804
insightEBR_frame_2251,0,3010,0,14408,0,2861
insightEBR_frame_2252,0,3077,0,14489,0,2672
insightEBR_frame_2253,0,3142,0,14378,0,2752
insightEBR_frame_2254,3121,3240,0,14082,0,2639
insightEBR_frame_2255,0,2719,0,14254,0,2383
insightEBR_frame_2256,0,2862,18841,13859,0,2316
insightEBR_frame_2257,0,1912,0,12466,0,2104
insightEBR_frame_2258,0,0,16858,13845,0,3366
insightEBR_frame_2259,0,0,14664,15571,0,2567
insightEBR_frame_2260,0,451,15431,14302,0,2153
insightEBR_frame_2261,0,676,16747,11169,0,2296
insightEBR_frame_2262,0,1223,0,11345,0,2620
insightEBR_frame_2263,1807,0,12660,13025,6168,3668
insightEBR_frame_2264,0,3170,0,17221,5092,5970
insightEBR_frame_2265,3174,0,0,13361,4771,4811
insightEBR_frame_2266,3056,0,13085,13870,3536,0
insightEBR_frame_2267,0,2364,0,13859,0,3691
insightEBR_frame_2268,0,0,0,13949,0,3152
insightEBR_frame_2269,0,0,0,12922,0,3795
insightEBR_frame_2270,0,0,0,11316,0,3056
insightEBR_frame_2271,0,831,0,12672,0,2025
insightEBR_frame_2272,0,1192,0,14028,0,1897
insightEBR_frame_2273,2777,0,0,12275,4006,0
insightEBR_frame_2274,2886,3380,16975,14503,0,3298
insightEBR_frame_2275,0,2907,0,13022,3802,4179
insightEBR_frame_2276,2420,2498,13603,18925,0,2958
insightEBR_frame_2277,2501,2354,16492,16531,6827,2593
insightEBR_frame_2278,2243,2915,16514,14157,6162,3547
insightEBR_frame_2279,2031,3128,18241,14362,7871,2676
insightEBR_frame_2280,1746,1357,17980,15440,7927,2258
insightEBR_frame_2281,1823,1495,20402,14062,7700,3301
insightEBR_frame_2282,1756,996,20745,16961,6458,3120
insightEBR_frame_2283,1466,1956,20477,16222,7219,3043
insightEBR_frame_2284,2697,972,17979,15255,5613,1564
insightEBR_frame_2285,1796,2739,16835,14260,7253,3374
insightEBR_frame_2286,2005,2747,18777,15722,8034,2864
insightEBR_frame_2287,1665,2170,17701,15534,6918,2557
insightEBR_frame_2288,1960,1085,17233,20601,5141,3009
insightEBR_frame_2289,1965,2054,15793,14447,6174,2590
insightEBR_frame_2290,0,2972,0,13675,6263,4445
insightEBR_frame_2291,0,1802,0,13208,0,4573
insightEBR_frame_2292,3796,3921,0,16413,3973,0
insightEBR_frame_2293,2008,1783,17220,17673,0,0
insightEBR_frame_2294,0,3559,0,12815,0,3358
insightEBR_frame_2295,2038,0,0,14483,3237,0
insightEBR_frame_2296,0,1209,14934,13769,0,2690
insightEBR_frame_2297,0,0,0,14692,0,6204
insightEBR_frame_2298,0,1162,0,11756,3912,0
insightEBR_frame_2299,0,2427,0,12315,0,2840
insightEBR_frame_2300,0,2696,0,15277,0,2528
insightEBR_frame_2301,0,1437,0,17878,0,3033
insightEBR_frame_2302,2163,1484,15034,16745,4604,2446
insightEBR_frame_2303,0,1557,0,18293,3143,3089
insightEBR_frame_2304,0,3511,0,13683,0,3144
insightEBR_frame_2305,0,3213,0,13746,0,3354
insightEBR_frame_2306,3251,0,14398,15222,4138,0
insightEBR_frame_2307,3483,3561,0,14896,0,4495
insightEBR_frame_2308,3619,0,0,15007,3939,0
insightEBR_frame_2309,4010,0,13995,14607,3928,0
insightEBR_frame_2310,3151,0,0,13776,3587,0
insightEBR_frame_2311,0,3407,0,14180,0,3493
insightEBR_frame_2312,3379,3699,0,13767,0,2981
insightEBR_frame_2313,3635,3884,0,14091,3387,3732
insightEBR_frame_2314,3768,0,0,13479,2901,0
insightEBR_frame_2315,3592,0,0,13449,2652,2717
insightEBR_frame_2316,3736,0,0,13927,0,2940
insightEBR_frame_2317,3643,0,0,17059,9488,2530
insightEBR_frame_2318,0,3433,0,14248,0,2978
insightEBR_frame_2319,0,3230,0,14336,0,2315
insightEBR_frame_2320,3583,3578,0,14303,2602,0
insightEBR_frame_2321,3541,0,14175,14575,2609,0
insightEBR_frame_2322,3281,0,0,15546,0,2480
insightEBR_frame_2323,3502,0,13114,14070,3251,0
insightEBR_frame_2324,3548,0,13352,14382,2224,0
insightEBR_frame_2325,3766,0,13655,14084,2337,0
insightEBR_frame_2326,3702,0,0,14335,2464,0
insightEBR_frame_2327,3302,3420,0,14681,0,3261
insightEBR_frame_2328,3164,0,0,13735,2658,3280
insightEBR_frame_2329,3227,0,13259,13998,2697,3504
insightEBR_frame_2330,0,3293,0,15317,0,3203
insightEBR_frame_2331,0,3179,0,14871,0,2622
insightEBR_frame_2332,0,3140,0,14599,0,2258
insightEBR_frame_2333,3209,3184,0,13846,0,3395
insightEBR_frame_2334,3387,0,0,14329,3154,0
insightEBR_frame_2335,0,2995,0,14986,0,3603
insightEBR_frame_2336,0,3258,0,16540,0,3372
insightEBR_frame_2337,3217,3265,0,14397,2446,0
insightEBR_frame_2338,3547,3639,0,14702,2857,0
insightEBR_frame_2339,3427,0,14422,14762,3142,0
insightEBR_frame_2340,3404,3486,0,15652,3257,0
insightEBR_frame_2341,0,3345,0,14752,2709,0
insightEBR_frame_2342,0,2581,0,15276,0,3169
insightEBR_frame_2343,0,2730,0,16075,0,3240
insightEBR_frame_2344,0,2973,0,16134,0,2969
insightEBR_frame_2345,0,3339,0,14355,0,2965
insightEBR_frame_2346,0,2728,0,15024,0,2664
insightEBR_frame_2347,0,2755,0,14866,0,4086
insightEBR_frame_2348,0,2719,0,13607,0,1402
insightEBR_frame_2349,0,2605,0,13861,0,2563
insightEBR_frame_2350,1615,1710,0,11569,0,1983
insightEBR_frame_2351,0,1452,0,13586,0,2374
insightEBR_frame_2352,0,1532,0,11517,0,1927
insightEBR_frame_2353,2203,0,13506,14423,2681,0
insightEBR_frame_2354,2503,0,13086,0,3545,0
insightEBR_frame_2355,3196,0,15277,13729,4091,0
insightEBR_frame_2356,3171,0,15069,0,4480,0
insightEBR_frame_2357,3070,0,14208,15331,4423,0
insightEBR_frame_2358,3384,0,14712,0,4455,0
insightEBR_frame_2359,3081,0,14522,14963,4728,0
insightEBR_frame_2360,2641,0,13847,14574,4297,0
insightEBR_frame_2361,3649,3673,13187,14717,3998,0
insightEBR_frame_2362,3419,3357,15252,16637,6897,0
insightEBR_frame_2363,3007,3162,14434,15539,4565,0
insightEBR_frame_2364,3228,3399,15956,17219,4237,0
insightEBR_frame_2365,2922,3031,18375,15336,3984,0
insightEBR_frame_2366,2698,0,13777,14048,3855,0
insightEBR_frame_2367,3128,0,13444,13968,4129,0
insightEBR_frame_2368,3429,0,13816,13898,4077,0
insightEBR_frame_2369,3632,0,14870,15178,3929,0
insightEBR_frame_2370,3582,0,14870,0,4156,0
insightEBR_frame_2371,3392,3549,0,15738,4275,0
insightEBR_frame_2372,2586,0,14589,15240,3786,0
insightEBR_frame_2373,1757,0,10898,0,2737,0
insightEBR_frame_2374,0,890,0,11346,0,3219
insightEBR_frame_2375,0,521,0,10729,0,2258
insightEBR_frame_2376,1373,1512,9955,10963,2864,2841
insightEBR_frame_2377,0,2178,0,11731,0,5049
insightEBR_frame_2378,0,1828,0,10518,0,3912
insightEBR_frame_2379,0,1331,0,13520,0,4530
insightEBR_frame_2380,3205,3185,0,13615,5066,5062
insightEBR_frame_2381,0,1884,0,12315,0,7705
insightEBR_frame_2382,2946,3024,0,16523,0,5382
insightEBR_frame_2383,1801,1482,8854,12831,3783,5742
insightEBR_frame_2384,0,1767,12662,11278,4535,5534
insightEBR_frame_2385,1523,0,13292,14415,4949,5346
insightEBR_frame_2386,1193,1215,13630,15476,5652,6002
insightEBR_frame_2387,0,840,0,12599,0,6069
insightEBR_frame_2388,1446,938,9513,9576,5834,5891
insightEBR_frame_2389,0,635,0,9781,0,3954
insightEBR_frame_2390,0,1045,0,8509,0,5304
insightEBR_frame_2391,0,890,13907,0,0,5580
insightEBR_frame_2392,1760,1410,11979,13170,2876,1544
insightEBR_frame_2393,1313,710,16719,9749,7346,2968
insightEBR_frame_2394,2144,763,17430,13714,7971,4635
insightEBR_frame_2395,1183,0,13877,9522,6120,6177
insightEBR_frame_2396,3011,3158,13720,10685,3379,4545
insightEBR_frame_2397,1056,458,14006,9814,4059,2066
insightEBR_frame_2398,0,0,0,12091,6583,6708
insightEBR_frame_2399,0,0,0,0,0,0
insightEBR_frame_2400,0,0,0,0,0,0
insightEBR_frame_2401,0,0,10502,0,5148,0
insightEBR_frame_2402,0,0,0,0,0,0
insightEBR_frame_2403,0,0,0,0,0,0
insightEBR_frame_2404,0,0,0,11042,6880,8030
insightEBR_frame_2405,0,0,12959,14272,7919,4582
insightEBR_frame_2406,0,934,11767,12538,4463,6916
insightEBR_frame_2407,0,857,13824,14054,7310,2949
insightEBR_frame_2408,0,796,15820,13050,8483,4526
insightEBR_frame_2409,0,811,13683,14558,7692,3297
insightEBR_frame_2410,0,1126,0,14804,5763,1878
insightEBR_frame_2411,0,904,0,14551,5679,0
insightEBR_frame_2412,0,2041,0,15888,0,5543
insightEBR_frame_2413,0,2389,0,17125,0,7112
insightEBR_frame_2414,0,655,0,15256,0,2859
insightEBR_frame_2415,0,2699,0,18738,7341,4378
insightEBR_frame_2416,0,1957,0,13177,6151,6219
insightEBR_frame_2417,0,1648,0,12462,5040,0
insightEBR_frame_2418,0,1285,0,12614,6129,6283
insightEBR_frame_2419,0,1790,0,10062,4477,0
insightEBR_frame_2420,0,2142,0,8738,0,3881
insightEBR_frame_2421,0,1947,0,8705,5137,4747
insightEBR_frame_2422,0,1475,0,7602,0,3527
insightEBR_frame_2423,1952,2030,0,10132,0,4836
insightEBR_frame_2424,0,837,0,15667,0,3153
insightEBR_frame_2425,0,0,0,14222,0,0
insightEBR_frame_2426,0,618,0,11770,0,2006
insightEBR_frame_2427,0,552,0,12296,0,5058
insightEBR_frame_2428,0,1636,0,12095,0,2426
insightEBR_frame_2429,0,1128,0,14438,0,4256
insightEBR_frame_2430,0,1453,0,14797,0,4957
insightEBR_frame_2431,0,1640,0,13610,0,1459
insightEBR_frame_2432,0,2129,0,16602,0,3581
insightEBR_frame_2433,0,2514,0,14916,3587,0
insightEBR_frame_2434,0,2433,0,12817,0,3770
insightEBR_frame_2435,0,2356,0,14902,0,3856
insightEBR_frame_2436,0,2172,0,15254,0,3857
insightEBR_frame_2437,0,1738,0,16358,0,5027
insightEBR_frame_2438,0,2185,0,15024,0,3731
insightEBR_frame_2439,0,2268,0,16091,0,4194
insightEBR_frame_2440,0,2403,0,15830,0,4230
insightEBR_frame_2441,0,2950,0,15938,0,3481
insightEBR_frame_2442,0,2948,25256,14966,0,4421
insightEBR_frame_2443,0,2758,21301,15059,6884,5205
insightEBR_frame_2444,0,2778,30594,15102,0,4322
insightEBR_frame_2445,0,2706,27047,14250,6239,3966
insightEBR_frame_2446,0,2717,32853,15172,0,3709
insightEBR_frame_2447,0,2648,24970,14870,4646,3238
insightEBR_frame_2448,0,2728,26448,14829,4277,3363
insightEBR_frame_2449,0,2546,25835,14354,0,3674
insightEBR_frame_2450,0,2387,24896,15126,0,3633
insightEBR_frame_2451,0,2604,25598,14854,0,3963
insightEBR_frame_2452,0,2694,0,14944,0,3817
insightEBR_frame_2453,0,2092,14075,15018,0,3549
insightEBR_frame_2454,1426,0,14143,14950,2669,0
insightEBR_frame_2455,1452,0,13574,14977,0,2731
insightEBR_frame_2456,0,1425,0,13614,0,3556
insightEBR_frame_2457,0,1274,0,12762,0,3927
insightEBR_frame_2458,0,2382,0,13089,0,3822
insightEBR_frame_2459,2529,0,0,13811,3579,3954
insightEBR_frame_2460,0,3251,0,14126,0,3952
insightEBR_frame_2461,0,2574,23917,15332,0,4280
insightEBR_frame_2462,0,2520,0,12888,0,3366
insightEBR_frame_2463,0,2363,0,12639,0,3222
insightEBR_frame_2464,0,2572,0,13216,0,3875
insightEBR_frame_2465,0,2761,0,14468,0,1884
insightEBR_frame_2466,0,2608,0,12393,0,2894
insightEBR_frame_2467,0,2528,0,12418,0,2661
insightEBR_frame_2468,0,2244,0,11761,0,3480
insightEBR_frame_2469,0,2684,0,13437,0,3585
insightEBR_frame_2470,0,2758,0,12886,0,5119
insightEBR_frame_2471,0,2047,0,14200,0,5834
insightEBR_frame_2472,0,1675,0,13501,0,6354
insightEBR_frame_2473,0,1757,0,15168,0,5198
insightEBR_frame_2474,0,2350,0,14581,0,7244
insightEBR_frame_2475,0,1891,0,14773,6822,6557
insightEBR_frame_2476,0,1838,0,15262,0,3991
insightEBR_frame_2477,0,1886,0,14180,0,3942
insightEBR_frame_2478,0,961,0,13109,0,3512
insightEBR_frame_2479,0,2367,0,13040,0,4089
insightEBR_frame_2480,0,2643,12481,14535,0,0
insightEBR_frame_2481,0,2649,12848,13064,0,2225
insightEBR_frame_2482,0,2498,14461,12407,2433,2623
insightEBR_frame_2483,0,2403,15412,13076,2441,0
insightEBR_frame_2484,2495,0,16548,11653,2219,0
insightEBR_frame_2485,0,2391,15561,11896,3044,3528
insightEBR_frame_2486,2349,2324,15719,12022,2991,0
insightEBR_frame_2487,0,2583,13902,9988,3076,2502
insightEBR_frame_2488,1949,2648,12673,11419,3464,3774
insightEBR_frame_2489,2311,2559,14116,11229,2854,3781
insightEBR_frame_2490,1645,2791,16803,10411,2209,3443
insightEBR_frame_2491,1824,2591,16175,10930,3126,3049
insightEBR_frame_2492,2558,2601,15273,12102,2450,0
insightEBR_frame_2493,2810,2807,16070,11779,1998,0
insightEBR_frame_2494,2326,2597,16294,12213,2407,0
insightEBR_frame_2495,2425,2407,14229,15369,2672,0
insightEBR_frame_2496,2183,2296,15883,11202,2049,0
insightEBR_frame_2497,2390,2308,15633,10632,2148,2375
insightEBR_frame_2498,2097,2607,15683,11245,2355,0
insightEBR_frame_2499,2493,2452,15053,11356,2483,0
insightEBR_frame_2500,2175,2485,15809,16900,2418,0
insightEBR_frame_2501,1628,2597,15354,12590,1461,0
insightEBR_frame_2502,2505,2550,14784,11839,2347,0
insightEBR_frame_2503,2533,2554,14155,11649,2688,0
insightEBR_frame_2504,2089,2416,14138,9196,1791,0
insightEBR_frame_2505,2295,2226,15040,9637,1519,0
insightEBR_frame_2506,2264,2280,14819,8694,2451,0
insightEBR_frame_2507,1993,2361,15259,8687,1555,2313
insightEBR_frame_2508,1583,2090,15150,8977,2018,3145
insightEBR_frame_2509,0,2128,16335,9199,2137,3857
insightEBR_frame_2510,0,2349,17475,9656,2361,3529
insightEBR_frame_2511,0,2498,16717,7958,5163,3393
insightEBR_frame_2512,0,2364,16962,17476,4380,3479
insightEBR_frame_2513,0,1979,18895,10855,3999,3698
insightEBR_frame_2514,0,1929,17736,11329,4542,3847
insightEBR_frame_2515,0,1921,18177,10852,3158,3819
insightEBR_frame_2516,703,1830,17543,8469,3651,3310
insightEBR_frame_2517,0,1976,0,8834,3925,2635
insightEBR_frame_2518,855,2244,15266,8582,2739,3244
insightEBR_frame_2519,817,2137,14129,8865,2497,3182
insightEBR_frame_2520,988,2194,13269,9177,2495,2977
insightEBR_frame_2521,806,2182,11451,9202,2401,2465
insightEBR_frame_2522,0,2359,0,9680,1767,3412
insightEBR_frame_2523,995,2256,11949,12894,1909,4058
insightEBR_frame_2524,1121,2226,12743,14352,1913,3510
insightEBR_frame_2525,1039,1939,12550,14008,2071,2789
insightEBR_frame_2526,1182,1830,0,13671,1750,3845
insightEBR_frame_2527,1421,1925,12369,14784,3020,3537
insightEBR_frame_2528,1412,2050,14170,15492,2648,3833
insightEBR_frame_2529,1422,2074,14224,15449,3461,3800
